time,r_heel_x,r_heel_y,l_heel_x,l_heel_y,r_toe_x,r_toe_y,l_toe_x,l_toe_y
0.0,-106.0,227.95833333333337,404.67708333333326,382.54166666666663,951.2395833333335,942.9062499999999,951.2395833333335,415.66666666666663
0.016666666666666666,69.63218434651708,241.92451858520485,56.718003590901844,259.14342625935865,30.889642079671376,181.65834172566724,30.889642079671376,229.01033782958962
0.03333333333333333,46.2546585711342,293.94066949002433,55.87093086230277,290.73524539296807,43.049234474077934,309.9677899753052,43.049234474077934,313.1732140723615
0.05,46.440128666593694,382.10744007952434,38.291574367131375,355.33361880986257,96.49553364900493,380.943360893887,94.16737527773,370.4666482231498
0.06666666666666667,46.91900401517745,382.28037518315244,43.412698606778406,355.3987003854267,96.00727973276344,377.605301305287,99.51358514116242,370.59269048848904
0.08333333333333333,46.7686277985249,381.3126314663079,51.37693121207013,360.5752661053544,94.00373778736355,376.7043280527627,104.37242046784036,372.09602463921755
0.1,47.89032665187071,380.34394268724,60.575536853951434,353.82032135561667,94.01836375034597,379.190741759778,106.7035739524267,372.2715361950068
0.11666666666666667,47.60610879633535,379.3926082307229,68.19395494395499,355.37345439183343,96.78818570453788,379.3926082307229,112.80095493046431,372.52999284818304
0.13333333333333333,49.39771606742818,379.5823521741,74.50842115673885,360.1786255141781,99.61912624604946,379.5823521741,120.16424859184912,372.73397805883343
0.15,49.93163065095882,378.61929956414076,83.06443022392403,361.48164461260706,97.91706451525329,378.61929956414076,125.33731243770717,374.04925824373174
0.16666666666666666,45.17030080159506,382.13690423965454,91.42463429768878,365.75516045093536,89.49737040201825,384.064168214798,139.60623168945312,374.4278483390808
0.18333333333333332,47.08568211300974,380.36926533862425,99.35789457360318,368.75321812515904,92.38826624552405,378.0460558959312,141.17566454207793,375.72284645323816
0.2,44.75566639265253,378.26896148943183,106.7778716071262,369.0804866428431,94.14371869306672,375.97184277778456,153.86880519589323,374.82328342196104
0.21666666666666667,44.63228599310122,379.5997873445926,115.26055448628131,370.48646237773056,94.7555733108419,377.3214561028771,160.82717932059103,375.0431248611615
0.23333333333333334,44.75284954208604,380.9208412262025,123.19216199146734,372.9632298182942,97.04572450834024,378.6472379668002,169.80102880921567,375.23683307769664
0.25,44.69179086080325,379.9638851668251,131.17308671404723,374.2743262291117,98.17364487530935,379.9638851668251,177.8274700032973,376.5501498041971
0.26666666666666666,47.279873432274826,381.27542851374636,138.67952628909688,374.42045454948465,100.97716948565778,381.27542851374636,184.3793527175079,375.56295021019497
0.2833333333333333,47.42212753065428,380.32483642104603,145.47285681072742,374.62421262569296,98.72774168883211,379.18471166197537,191.0778471735522,374.62421262569296
0.3,47.79038560102791,380.52385722249517,151.00981035258113,373.7181808652498,102.23579645899005,380.52385722249517,196.38098606754963,373.7181808652498
0.31666666666666665,48.756295396522404,380.66121136772597,155.31306587640168,374.9323527397754,104.89910995043724,379.5154396421359,202.2897066255957,372.6408092885953
0.3333333333333333,45.69035053253174,379.10877227783203,163.93346214294434,376.9782657623291,87.23522758483887,385.5002918243408,210.8046054840088,371.6519994735718
0.35,48.168182664667256,378.5319334776141,167.70684093120508,377.3713639798807,96.91210156946909,379.69250297534745,212.96905134280678,371.5685164912138
0.36666666666666664,47.31560609760675,378.8149922979841,173.9058007630925,376.534087889597,97.4955030821236,379.95544450217767,219.52388893083508,369.69137466443556
0.3833333333333333,48.585389368413615,379.03328197769304,178.66473852531814,376.77103242713815,92.6992556042334,381.2955315282478,225.04085431169287,367.72203422491873
0.4,48.49922947342179,380.3411449991076,182.10229741268472,375.8122274418444,93.7884050460533,382.6056037777392,228.52370237463208,367.8866217166339
0.4166666666666667,48.397505739225494,380.5445924675002,185.82129502104772,377.1653189605701,95.70733483624622,382.7974414721203,230.8782751134484,368.15392294209
0.43333333333333335,47.180879274816334,380.7194962720582,188.12144505457337,377.33692269334404,94.53690937681466,384.1020698507723,232.09490157785757,369.4442510096776
0.45,46.808432818761645,379.74585021509915,189.44881889869444,376.34965054652935,94.35522817873928,383.14204988366896,232.46734803391226,370.68931776557963
0.4666666666666667,47.001072074050825,378.8109832409017,190.47516879039645,376.5515486469435,94.44919854717298,384.4595697257972,234.5341433725812,372.0326794590271
0.48333333333333334,45.23395812831225,377.90743005122806,193.59209632290637,377.90743005122806,95.81059614919658,383.52705649799293,237.42518260767278,371.1638783151101
0.5,46.08771085739136,377.90156269073486,197.51941919326782,384.6820869445801,96.94164276123047,381.29182481765747,242.7229142189026,375.6413879394531
0.5166666666666666,45.991697574499995,374.68235871149227,194.17771550826728,380.3383135944605,94.63290956802666,383.7318865242414,241.6877365252003,375.8135496880859
0.5333333333333333,45.63032955866191,374.886448099115,194.63767609701648,379.4018222366409,97.55713214020972,383.9171963741668,242.0491045410384,377.14413516787795
0.55,44.70763225565676,373.9636129978268,195.65876137408762,379.59611781567867,96.5266765798942,385.22862263353056,242.97180184404354,377.3431158885379
0.5666666666666667,45.14024602902012,374.04942068841126,198.2945976130667,380.85628075881334,97.32617323543596,385.3941874724147,244.80814142748093,378.58732740201265
0.5833333333333334,44.52342972950902,372.0424826972763,196.8925661320945,381.0717648544665,98.6991226726505,385.5864059330617,245.4249577269921,378.81444431516894
0.6,45.55509575723485,371.0780513145198,198.0730301445885,381.24591360701004,98.65393217357277,385.7649635147835,245.52305417620963,378.9863886531233
0.6166666666666667,46.853798545976986,370.0569622789622,196.58318346021116,381.40009749973746,97.8979070394659,385.93735158804765,245.35866490954504,380.26578397765996
0.6333333333333333,46.49378693008322,368.00946544656955,198.17637332654715,381.5929806462528,98.56392852886938,384.98885944617365,246.8506361254124,380.4610210462793
0.65,50.6553136967342,365.9685666072617,198.63429741276695,381.78311448531105,99.22856789359992,385.1719461734644,248.33716217235042,380.6535039225932
0.6666666666666666,52.822335958480835,368.82058906555176,199.3254199028015,385.8558313846588,100.52101445198059,386.9915142059326,248.15978121757507,382.4487829208374
0.6833333333333333,56.13733200612478,361.8312598275952,197.66792187897954,380.2417430630885,96.41026408376638,384.84436387196183,245.99544037214946,381.39239826530684
0.7,59.19446219121778,361.2071923149663,197.56945883005926,381.62317542561505,98.89220712859037,385.0258392773899,245.20675275490635,382.75739670954
0.7166666666666667,62.50962264315854,359.0949267012507,196.47843542706505,380.6661762173034,99.97547706577643,385.2074919048935,243.02692122486314,384.07216298299596
0.7333333333333333,66.39901117637774,359.2512561719417,197.08933995437516,380.84357136135,101.62857806435969,385.3893219275411,242.5468456162873,383.11644664444555
0.75,69.41698003524894,356.0847125188691,196.43386292113374,379.90037805997247,101.17120075672008,384.43669530589693,242.9311146918595,383.3026159944159
0.7666666666666666,72.17022336370798,353.9682813037905,198.17595936347732,381.2127647632001,103.9554540663525,382.3479515740089,243.5834317958267,383.4831383848176
0.7833333333333333,76.31299007463787,350.81229013970744,197.52591525587195,380.2658981276709,106.89942913906145,382.53156028059107,243.9719893907373,383.6643913570513
